datetime,ARKK,BND,EEM,EFA,FXI,GLD,GOVT,HYG,IJH,IWM,IYR,LIT,LQD,QQQ,SCHE,SPY,TAN,VGK,VGT,VTI,XLB,XLE,XLF,XLI,XLK,XLP,XLU,XLV,XLY
2010-01-04,,54.12352674911257,32.27751401726188,38.47952159999854,31.25242342485895,109.81999969482422,,40.8511712193691,60.25205152455561,52.66268247312566,29.31151111150499,,65.63501618130415,40.925971303369664,,87.37145781701169,76.99046199621412,31.33891863765875,48.90354636790384,44.506951674720625,25.15926796326972,37.5038933743499,9.277326784126501,21.702487181324937,19.043239313309268,18.56404878745925,19.607285083354792,25.101962821792913,25.14308005361975
2010-01-05,,54.32320789804645,32.83613110544975,38.78642989522727,32.034647565017636,109.87999725341797,,41.199336948125435,60.49087744670122,53.15360923409551,28.90765435582818,,65.76663048056032,40.978970618375826,,88.063474450278,78.92449946959623,31.565980994980325,49.13244422343334,44.882678034322595,25.533881361493062,38.13196645018809,9.37316672563744,21.8492827600503,19.174918722226046,18.73250355612822,19.42550367420827,25.173756267250205,25.235578837435895
2010-01-06,,54.37832146646633,32.96621022395483,38.6568538750252,32.487890655916225,110.70999908447266,,41.333950835308585,60.84500690222456,53.05375303855694,28.989673176263434,,66.02348496278115,40.987800203057816,,88.26560443733611,82.27192442308476,31.408292593087126,49.088414498738636,45.00790683901514,25.578838351463396,38.41039224319102,9.552068150540022,21.903365191286085,19.12553495076269,18.704431867496783,19.23745791122972,24.966362581377076,25.302851925170472
2010-01-07,,54.20613171827366,32.7902052336343,38.62955884851017,32.1223746629634,111.06999969482422,,41.491801609518646,61.07559949024649,53.03710758990764,28.945518646629388,,65.76032834124476,40.81995349007977,,88.25006758150805,82.56948691221473,31.414617766773624,48.67463371504883,45.04704091542365,25.878525374977787,38.682362667789086,9.596791194676282,21.965176270339885,18.928023543465553,18.767598912383868,19.33775167108636,25.125903796531524,25.513074177672806
2010-01-08,,54.31633762392419,32.813166481796735,38.80689520145336,31.998087929807795,111.5199966430664,,41.575331273198394,61.29797512930561,53.20352657269012,29.147439532494268,,65.86685625344599,40.696296551732864,,88.5532929553285,83.01578573213396,31.490291587692667,48.39293668706116,45.1644501628027,25.743669497115178,38.65644638670608,9.730972909048521,22.251037947207433,18.812812500310645,18.669335313017367,19.24998574064379,25.35721791527494,25.47103309299895
2010-01-11,,54.34386636948976,33.249345369096794,39.44117243222713,32.38555240370229,113.33999633789062,,41.54750439179803,62.08035152851816,53.902488262336114,29.18530826169978,,65.77914792929573,41.17331216124778,,89.47856408917599,84.9498689484121,32.09575364793949,49.04438914651678,45.63409291894906,26.492905430033474,39.297477571865194,9.820419150248368,22.753231620007732,19.043237869736764,18.641256550763732,19.30639808633853,25.484839881009492,25.605569002211645
2010-01-12,,54.47470930107098,32.60655478450335,38.95012304032846,31.720293845276096,112.37999725341797,,41.547516582421515,61.363898553001384,53.13696549013274,28.86979660879783,,66.04224635145026,40.70512306450807,,88.61553769508257,83.09019451023067,31.51550699362835,48.384130684536345,45.203579339302664,25.646263512037812,38.3974459212199,9.654300950460556,22.652790507914478,18.779894947191437,18.627224918565013,19.400428591923895,25.38115082977193,25.353299506966188
2010-01-13,,54.502253782575394,32.591259879543955,39.06606960419653,31.120840782957313,110.91999816894531,,41.36181714229157,61.19914213989379,53.07038750036091,28.699404652985745,,66.1174321196571,40.563793676396614,,88.59996616638726,81.52805928249677,31.685807259482125,48.278493646823364,45.172284129296074,25.593818792585466,38.41039532317076,9.590402831700462,22.62189564874307,18.763432736137766,18.809703019562352,19.425513156090165,25.37316166244726,25.2776252206452
2010-01-14,,54.52293312702354,32.5376794916399,39.21611030398714,30.755315013677922,111.51000213623047,,41.519622802734375,61.56975920346745,53.36995581261387,29.16637984783615,,66.06732504091048,40.86412830747621,18.415911915002155,89.01982938838086,81.82561431450867,31.793017531058958,48.524997594577975,45.41493307344126,25.811102486441193,38.565805461150134,9.66707275314027,22.722333742333262,18.845729233653103,18.907961451020686,19.563410801543185,25.692224277848748,25.38694386124676
2010-01-15,,54.63997350498346,32.384636650490336,39.22293084565259,30.59447977462047,111.3499984741211,,41.55676956684369,61.84153396949564,53.79431397419665,29.02754760610425,,66.23020481305643,41.04964124461023,18.394092408591032,89.20646274963119,77.73432756631487,31.69211607043992,48.84190622245327,45.47755055282184,25.48143697870514,38.63702359374612,9.686243604224593,22.67597056239478,18.94448919129038,18.90796010604919,19.36281785430661,25.77997029982234,25.412169115041966
2010-01-19,,54.633092207164275,32.20098766443975,38.79325631729464,30.799183259211983,110.94999694824219,,41.31539395522884,61.18266856788531,53.1868806280818,28.81300463902613,,65.94826511083264,40.59913082238901,18.25590033117752,88.34336082903802,74.31253732343619,31.29478124590849,48.32251909358703,45.04704553321534,25.36156148850121,38.26792904302736,9.507343332503314,22.536900277287543,18.689365822264037,18.837774836828935,19.381627668231914,25.787942497338395,25.336486463408654
2010-01-20,,54.69507028551436,32.22393760766349,38.44542306985445,30.228949917384824,109.97000122070312,,41.38501033017359,61.33915660847658,53.57795881472507,29.17268553542616,,66.21768348415183,40.86412731751461,18.06679300860202,88.85654422734183,73.41988858922839,31.118183742145614,48.648237906904285,45.32100165753238,25.39902151924252,38.30678606696797,9.603183857502664,22.459645235963663,18.821042880061025,18.865859942049134,19.532065604190088,26.410105817138415,25.344892636086314
2010-01-21,,54.736371607073366,31.795405613178698,38.22036521476727,29.607553394204125,108.4800033569336,,41.38965991445753,61.45445024063584,53.220170721162816,29.109585115396307,,66.24899826325955,40.67863446029237,17.81223101009171,88.57663536150542,72.52724745993572,30.859607791640453,48.50739272726335,45.18010328175897,25.301619111565916,38.15139648456729,9.635130242836299,22.34374979969549,18.722294890541228,18.746530737950298,19.419232522258678,26.091047693627893,25.21034550200434
2010-01-22,,54.812140742017014,30.77765778067994,37.30644886008207,29.17623171347318,106.93000030517578,,40.846524368521855,60.53205673179366,52.22167472562289,28.213517094466418,,66.26784724096503,40.05143358417353,17.3467381257881,86.46172640843056,68.80790156088128,29.825282456024496,47.644645623458494,44.146899024859245,24.11033677166981,37.16069817005069,9.334832204356443,21.86472846496307,18.434246580108763,18.4236864143385,19.11836140969312,25.45293092793647,24.781484593190665
2010-01-25,,54.79835325588469,30.708778991858466,37.41558507862787,29.095823602867654,107.44000244140625,,40.498358929086976,59.70845405360912,51.65584901322942,27.954797598552712,,66.12368053952257,39.247584473788876,17.35401370173383,85.69197782923158,68.21279661496494,29.96402710815082,46.43856256342432,43.73985715941892,23.9455001936124,36.7009612105494,9.187876277261015,21.764303268151057,17.989850104710733,18.58511187411813,18.86762081728648,25.50876600803228,24.562854066773617
2010-01-26,,54.80524108059641,29.943545688038466,36.86313558850632,28.21125717356364,106.87000274658203,,40.47978526541896,59.379068025181105,51.23149176528322,27.601417541503906,,66.21140379206996,39.097396656292105,16.946712493896484,85.01553545101714,67.6177222805919,29.579302840245642,46.262491512381736,43.40327626868825,23.6458121655714,36.39017617534848,9.053699414483724,21.52479683816448,17.940474911438617,18.39561168413938,18.804946070254218,25.157797603209804,24.403081943453458
2010-01-27,,54.83278669365824,29.68337339160815,36.74718780831503,27.84572577581237,107.52999877929688,,40.36839454902697,59.06611182268008,50.69062248722404,27.714986954510277,,66.05481356010176,39.10624373835636,16.830338968753072,84.88333229654971,68.7335194361908,29.54777514883152,46.21847112318778,43.28587372295705,23.45850617954604,36.357783171055516,8.977026226231017,21.478438667628804,17.93224419766715,18.44474084129817,18.898962253070145,25.022205359203603,24.571259553592895
2010-01-28,,54.61244763520915,30.088941467940835,36.95862497719706,28.430563434630127,107.18000030517578,,40.43800248799954,59.45318436574259,51.555999454607914,28.024210978618854,,65.7603497298046,39.221074559340046,17.070355976058003,85.67644641911332,68.06403568298735,29.68651629777535,46.46497515121721,43.74768592042289,23.518439944845234,36.58441670735677,9.23898906449879,21.648406317727893,17.981636208321415,18.535982828009057,18.74225962305036,25.36519009724217,24.7142175511858
2010-01-29,,54.70195756847757,29.9588567115994,36.365269990988075,28.518291253427524,105.87999725341797,,40.51227468686117,58.621376121779456,50.78215653666078,27.784415339469867,,65.77289848939428,38.7882413352746,17.041268299481168,84.78227566815787,66.35311587311465,29.175657572334902,45.65504348144044,43.23890451678384,23.128837335308237,36.20237421077236,9.18787721122642,21.408894193078403,17.71828041408664,18.543006995859304,18.62316075790402,25.20566354420145,24.520807611076734
